reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address
965e8a,1 năm trước,"Trước mình join 1 team làm về fintech, team cứ đi sủa là làm ""fintech đỉnh lắm"" nhưng thực ra nó là đáy xã hội, dự án thì hầu như code java core bug tùm lum , thêm đống cứt ivy. Team work thì cãi lộn mỗi ngày, tech thì tụt hậu. Đây sẽ là đống cứt của sự nghiệp nếu bạn va vào nó, không đánh đồng cả cty 1 số team như vậy thôi.. fresher vào đây thì coi như bỏ mất tgian lương thì thấp, có khi sau này nhảy cũng chẳng được vì làm cái framework mà cty build ra thì ai mà cần, 1 sao là quá nhiều đáng ra là 0 sao :)",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
dde447,1 năm trước,"đm cái môi trường xàm xí, code dơ như rác mà bày đặt ""dạy"" người ta clean code như thế nào.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
5d0392,1 năm trước,đm cái công ty tệ hại,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
4c7a0d,1 năm trước,"- HOD: trình độ chuyên môn thì k có, quản lý yếu kém, take action chậm, quy trình thì bằng mồm, job chính là approve nghỉ phép/ngày wfh, đi lòng vòng để canh bắt đọc báo, xài đth hay đếm xe bạn đi đái bao nhiêu lần và bao lâu, diễn viên chắc tầm thủ khoa điện ảnh chuyên đi lùa gà mới vào. Lão khọm Dom: chuẩn style làm việc rất EU rất lì, rất bảo thủ và k bao giờ biết lắng nghe, nghe mấy bạn phàn nàn cho vui thôi chứ cũng méo làm gì cả, giao tiếp nói chuyện rất chi là bố láo ban phát công ăn việc làm và coi ae như là culi mọi rợ. SL: cũng có ng này ng kia, trình độ chuyên môn cũng vậy cũng hên xui tùy từng team, ai hên thì làm chung với ng tốt còn xui thì xin chia buồn cùng bạn đã quay vào ô số nhọ, chức danh này có cho vui chứ cũng k mấy tác dụng gì lắm ở cái môi trường quản lý như thời công xưởng bao cấp. - còn về cty tổng quan thì k có công đoàn, ngày sinh nhật bố thí 100k voucher cho vui, ko có mì gói, cf gói ji cả, benefit hầu như là 1 con số 0 tròn trĩnh vậy mà tụi cty cũng ráng để có mục benefit ở trên trang giới thiệu để ngta bấm vào coi, thật là tự vả mặt mình. Ở những chỗ khác thì ngta thấy bất cập ngta chỉnh sửa đi theo hướng tích cực hơn thì còn phát triển, chứ cái chỗ này phát triển theo hướng ngu ngục, chỉ giỏi lùa khách hàng, tiền thì cũng kiếm đc đó nhưng cầm đồng tiền rồi bị chửi rủa thì quả báo chắc cũng tới k xa đâu, ráng đi từ thiện hay đi chùa chiền gì nhiều vào, nhắn mấy thằng khọm đi rửa tội luôn 1 thể",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
3f6f72,1 năm trước,ai có nhu cầu ứng tuyển Game Sever C/C++ . UP TO 50M. liên hệ zal: 0345.899.080.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
41adfb,1 năm trước,"dạo này mấy thèn bất mãn đi bớt thấy môi trường trong sạch vãi, đã thế mấy mem mới vào thằng nào cũng lo bợ đít tao, tuyệt vời v l",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
2cedb7,2 năm trước,Tình hình cty này thế nào rồi cccm,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
666e84,2 năm trước,Nội dung review đã bị ẩn vì vi phạm điều khoản sử dụng!,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
a9dad5,2 năm trước,"đã từng pv ở đây, 1 lead và 1 pm pv rất khinh người, cười tủm tỉm rất nhiều lần với nhau, còn khinh ứng viên - đi rửa mặt xong quay lại , mình biết tạch rồi tỏ ra thái độ lại thì vẫn cố khinh và hỏi tiếp ( chưa pv ở công ty nào khinh người như vậy )",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
b81e23,2 năm trước,"thối nát. Benefit thấp, lương thấp, cái mẹ gì chất lượng cũng thấp.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
3a1814,2 năm trước,Junior Backend khoảng 1k5 ko mn ?,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
d196fc,2 năm trước,xin hỏi lương ở đây có cao không ah?,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
393252,2 năm trước,"dit con me, công ty tào lao, lừa đảo",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
5a2018,2 năm trước,"công ty tào lao, xàm xí, vô kỷ luật",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
bccf8c,2 năm trước,Có ai sắp onboard 01/12 ở chi nhánh Thủ đức ko?,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
90ef3f,2 năm trước,fresher ở đây lộ trình như nào các anh chị các bác. môi trường mà ngon thì em sẵn sàng bán máu 2 năm cho công ty.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
09e21d,2 năm trước,"TA ở đây toàn cuối 9x với 2000 ko, lôm côm, tào lao",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
dec760,2 năm trước,"Mình cảm thấy buồn khi phải viết đánh giá này về công ty sau trải nghiệm không dễ dàng của bạn mình với họ, Laptop bạn mình (bạn mình là nữ) bị mất khi WFH và cách công ty xử lý vấn đề thật sự khiến mình thất vọng.Mặc dù giá trị thực tế của chiếc laptop không lớn, nhưng công ty đã quyết định đòi hỏi một khoản đền bù quá mức, tới 20tr cho một chiếc laptop, và tỏ ra nghi ngờ bạn mình trộm chiếc laptop đó ? không hiểu công ty nghĩ gì, người ta vừa mất đồ mà còn phải lên cty nge nghi ngờ, soi mói.Sau bạn mình bức xúc quá xin nghỉ luôn, nhưng công ty lại không trả tháng lương 13 mặc dù ngày làm việc cuối cùng là sau tháng 1Điều khó chấp nhận nhất là sự thiếu linh hoạt và lòng thấu hiểu của công ty, thay vì tìm cách giải quyết vấn đề một cách hợp lý và hỗ trợ nhân viên (Không ai muốn nhà mình bị mất trộm hết tất cả tài sản), họ đã lựa chọn đường cứng nhắc và gần như không quan tâm tới suy nghĩ của nhân viên đã gắn bó với họ trong suốt 7 năm.Mình hy vọng công ty sẽ xem xét lại chính sách của mình và đảm bảo hỗ trợ tốt nhất cho nhân viên.Ai muốn ứng tuyển có thể xem xét cách nhân viên 7 năm kinh nghiệm đc đối xử trong trường hợp này.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
b6414e,2 năm trước,"Review tiêu cực trên itviec, reviewcty.. đều đúng mà mấy năm trời chả thấy cải thiện, chắc ko quan tâm. Ai làm đc làm ,không đc thì đi. Thượng vàng hạ cám đủ cả, Scrum Team thì đánh đồng nên kể cả có làm đc việc, cân tem thì cũng chỉ ghi nhận chứ chả ai cất nhắc vì điều đó. Làm lâu lão làng thì chỉ toàn vì nhàn quá chứ giỏi nhảy chổ khác level tương đương xem có lại ai không. Tụi fresh với cái bond 2 năm cũng y chang, em nào giỏi vô coi chừng mất tương lai, tuyển cả non-it để làm thì các em cũng nên hiểu trình độ các em cao không ai ghi nhận đâu.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
f2bef5,2 năm trước,công ty 100% làm việc theo Scrum/Agile quy trình công việc rõ ràng chương trình đào tạo fresher bài bản do có cựu giảng viên ĐH ở TpHCM trực tiếp giảng dạy ưu điểm lớn cho các bạn mới ra trường dễ dàng làm quen môi trường văn phòng,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
aa1bcf,2 năm trước,Ai giỏi tiếng anh thì cứ bơi vào đây. Công ty này chỉ cần có thể giao tiếp tốt bằng tiếng anh là tự khắc có lương cao lun.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
1241cb,2 năm trước,"Bà con né cái lớp non-IT của công ty này ra nha, cam kết làm việc 2 năm, nhưng công ty có quyền cắt bất cứ lúc nào",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
bbddd1,2 năm trước,Nói chung là né và né gấp.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
6bbf59,2 năm trước,"né và né gấp, đcm. Công ty tào lao, kém, xàm",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
f8ecab,2 năm trước,"né và né gấp, đcm. Công ty tào lao, kém, xàm",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
48acf7,2 năm trước,"cấp quản lý chỉ quan tâm làm sao lấy tiền client, xun xoe nvien, gò khuôn khổ để lấy lòng client, lấy mác cho cty Chứ ko thực sự quan tâm nvien hay công nghệ sản phẩm mình làm gì. Ai competent, nghiêm túc cviec, phấn đấu phát triển thì đây ko phù hợp tí nào, chỉ cho ai an phận, nghĩ thế là ổn, ko quan tâm thị trường ngoài kia ngta đi đến đâu",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
3ed30a,2 năm trước,Cty có trường hợp nào Fake Background của nhân viên để nhận dự án không ạ?,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
d3e6a5,2 năm trước,Công ty kết hợp với cái trường tư thục với bê bối chuyên viết blackmail dìm hàng trường khác là đỉnh rồi,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
18a10f,2 năm trước,Công ty xịn nên vào đó,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
e6f66d,2 năm trước,"Cty toàn senior 3 gạch nhưng trình độ làng nhàng, làm lâu lên lão làng, né tránh task khó, kêu làm thì bảo ko phải thế mạnh nên không làm, report thì nói ba láp ba xàm chẳng biết trong ngày đang làm gì, làm đi làm lại mấy cái CRUD 7,8 năm thì lên senior chứ trình độ chỉ bằng junior nhưng thái độ thì thua xa. Vậy thì junior hay middle học được gì từ những senior này, tuy biết vẫn có vài anh có năng lực thực sự nhưng chỉ là số ít thôi",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
3b4103,2 năm trước,"phúc lợi tầm thường, rule công ty gò bó nhưng thực hiện thì ko nhất quán, lỏng lẻo, gây mất thiện cảm.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
0a018b,2 năm trước,anh em cho mình xin ý kiến về công ty với ạ ? MÌnh đang tính apply vào.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
753714,3 năm trước,Công cty có CEO mang tư tưởng ban phướt ban ơn như phát xít. Có những benefit rất nhân văn nhưng khi thực hiện thì như cứt: Hỗ trợ nhà trẻ nhưng phải gửi đúng trường mà cty đã ký hợp tác. Nhà xa trường đưa con đi nắng mưa ai thấu.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
faca57,3 năm trước,"Công việc nhàm chán, cơ hôi phát triển bản thân không có, có làm nhiều năm chắc cũng chỉ làm dev quèn. Kiểm soát thời gian hơn cha mẹ, thời gian làm việc thiếu sự linh hoạt. Chỉ phù hợp với những ai muốn làm nhẹ nhàng để hưởng lương hưu, còn ai trẻ mà muốn phát triển sự nghiệp thì khuyên đừng nên vào đây",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
29e426,3 năm trước,Công ty phỏng vấn thiếu chuyên nghiệp.,Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
35599d,3 năm trước,"Có đi phỏng vấn ở AA HCM một lần, anh brand director hình như là Gay phải không các bạn.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
082e8e,3 năm trước,"Mn cho e hỏi cty này làm remote hay office vậy ạ, em cảm ơn.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
8c4313,4 năm trước,"Mình vào công ty từ 2011, lúc đó bắt đầu build team mới, đến năm 2021, tức là sau 10 năm, công ty khách hàng quyết định dừng làm việc với AA, giám đốc chi nhánh HCM có gọi 2 team đang làm việc với công ty đó vào phòng họp thông báo và nói đại loại là ai muốn ở lại thì nói chuyện với bạn ấy, ai muốn ra đi thì không cần, mọi chính sách, chế độ sẽ không bị ảnh hưởng gì nếu ra đi.Theo thông lệ thì ai làm việc 10 năm sẽ được công ty chúc mừng và sẽ nhận được bonus 50 triệu, đến lượt mình, ngày 1.3.2021 là mình đúng 10 năm làm việc, chẳng thấy gì, không được một lời chúc mừng, chắc lúc đó muốn đuổi việc nên làm thế để chán rồi để mình đi cho sớm, lúc đó mình cũng chưa xin nghỉ việc, sau thấy công ty kỳ quá, ngày 11.3 mình xin nghỉ việc, mình cũng hỏi HR về việc này thì HR trả lời là chị sẽ được thôi nhưng có lẽ chưa đến ngày, mình lại tiếp tục chờ xem, mãi đến ngày 30.3 - ngày làm việc cuối cùng của mình ở AA mà vẫn thấy ỉm đi, không một lời giải thích, thủ tục bàn giao công việc đã xong, vẫn không thấy gì, mình quyết định hỏi HD lý do, và nhận được câu trả lời là không có lý do gì cả, chị cũng được đấu tranh để có được bonus nhưng không được. Mình cũng không bất ngờ nhưng cũng thực sự tức giận, mình nói thẳng là quá thất vọng với công ty, một công ty lớn mà cư xử không đàng hoàng, nói một đường làm một nẻo chứ không phải ‘say what we do and do what we say’ như vẫn hay rao giảng. Nếu công ty nói là đang trong thời kỳ khó khăn, đàng hoàng một lời thì mình ra đi đã rất vui vẻ và biết ơn, dù sao công ty cũng là nơi mình gắn bó suốt 10 năm 1 tháng, một khoảng cách thời gian không phải là ít trong đời đi làm. Mình đã khóc rất nhiều và cảm thấy thật sự tức giận vì cách hành xử tiểu nhân, ti tiện như vậy. Mình thực sự khinh thường",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
de2356,4 năm trước,"Benefit = 0Mùa dịch KHÔNG HỀ có 1 sự quan tâm hay hỗ trợ nhân viên, nhìn nhân viên công ty khác khoe hình được công ty hỗ trợ tiền bạc hay thực phẩm mà chạnh lòng.Đã vậy còn tự hào trả đủ lương trong mùa dịch??!?!Vậy là các công ty khác đang nợ lương để hỗ trợ nhân viên à?Chưa kể như review bên dưới, không động viên được nhân viên còn lôi vào seminar nghe CEO chửi, đúng nát, hết dịch chạy gấp.",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
52311c,4 năm trước,"Đang mùa covid, WFH, CEO email triệu tập toàn bộ nhân viên vào một cái meeting Zoom không chứa nỗi 100 người. Cứ tưởng là động viên, an ủi hay hỗ trợ như bao công ty khác, nhưng không anh CEO của chúng ta gọi tất cả mọi người vào chỉ để chửi 268 người đã nghỉ và đang chờ nghỉ là một đám tham tiền. Lương công ty thì thấp mà cứ mong người ta cống hiến lâu dài.Technical thì cổ mà cứ cố chấp không thay đổi, lại còn cái Ivy ngu như con bò, 1 ngày làm 8 tiếng thì crash chục lần. Ra pv chỗ khác thì không biết phải nói gì luôn.3 ngày nữa mình last day rồi, ban đầu còn cảm thấy vương vấn nhưng nhờ có meeting của CEO hôm nay mà mình đã chính thức không còn cảm thấy có lỗi nữa.Quá nản, mọi người không nên vào đây nữa, công ty này hết thời rồi!!!!",Axon Active Vietnam,outsource,51-150,39 Truong Son Tan Binh Ho Chi Minh
