reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Huy_verified
629f13,2 năm trước,"Ai đầu óc có vấn đề hoặc hết lựa chọn mới vô làm, công ty công nghệ mà tưởng lao động sản xuất làm công nhân tính theo giờ, ngày 8hrs, làm việc 2hrs, dòm màn hình rê chuột qua lại 4hrs là nhận lương vui vẻ hàng tháng. Miễn sao có mặt đi về đùng giờ như công nhân xưởng may KCN là ổn, còn có năng lực hay đầu óc bình thuờng ko tâm thần thì chả ai làm làm gì! Bye",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"ai đầu óc có vấn đề hoặc hết lựa chọn mới vô làm, công ty công nghệ mà tưởng lao động sản xuất làm công nhân tính theo giờ, ngày 8hrs, làm việc 2hrs, dòm màn hình rê chuột qua lại 4hrs là nhận lương vui vẻ hàng tháng. miễn sao có mặt đi về đùng giờ như công nhân xưởng may kcn là ổn, còn có năng lực hay đầu óc bình thuờng không tâm thần thì chả ai làm làm gì! bye",TRUE,TRUE,,
22cf75,2 năm trước,"Hô hào là cty test hàng đầu thế giới nhưng csvc thì tồi tàn bắt nhân viên chịu đựng. Sếp bình thường tỏ ra vui vẻ nhiệt tình nhưng tới lúc review lương sẽ xoi mói cái ko tốt để ép lương, công ty khó khăn thì bày nhiều KPI nhằm muốn đuổi khéo nhân viên để ko phải bồi thường. Đám PM nhiều như nấm toàn bể project nhờ sống lâu lên lão làng nên nhảy qua project khác làm PM mà kiến thức méo bằng Lead lâu năm, dựa vào quan hệ, chiêu trò và xạo lol với lính trẻ là giỏi, mục đích là muốn lính làm nhiều lương thấp thì lương PM nó mới cao chứ. Ai làm 1 thời gian thử xem anh nói có đúng ko, khuyên các em tối đa 2 năm thì nhảy gấp, ở ngoài nhiều cty chơi đẹp lắm, các em còn gia đình và cuộc sống đừng để nó vắt kiệt tuổi trẻ rồi hối hận, anh đây nhận thức kịp thời nhảy cty khác việc nhẹ lương cao, ăn chơi phủ phê còn mấy thằng đồng nghiệp cũ trung thành ở lại nhìn đần đụt, ngày cày cuốc tối quay tay tội vl méo khác gì công nhân.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"hô hào là công ty test hàng đầu thế giới nhưng csvc thì tồi tàn bắt nhân viên chịu đựng. sếp bình thường tỏ ra vui vẻ nhiệt tình nhưng tới lúc review lương sẽ i mói cái không tốt để ép lương, công ty khó khăn thì bày nhiều kpi nhằm muốn đuổi khéo nhân viên để không phải bồi thường. đám pm nhiều như nấm toàn bể project nhờ sống lâu lên lão làng nên nhảy qua project khác làm pm mà kiến thức méo bằng lead lâu năm, dựa vào quan hệ, chiêu trò và xạo lol với lính trẻ là giỏi, mục đích là muốn lính làm nhiều lương thấp thì lương pm nó mới cao chứ. ai làm 1 thời gian thử xem anh nói có đúng không, khuyên các em tối đa 2 năm thì nhảy gấp, ở ngoài nhiều công ty chơi đẹp lắm, các em còn gia đình và cuộc sống đừng để nó vắt kiệt tuổi trẻ rồi hối hận, anh đây nhận thức kịp thời nhảy công ty khác việc nhẹ lương cao, ăn chơi phủ phê còn mấy thằng đồng nghiệp cũ trung thành ở lại nhìn đần đụt, ngày cày cuốc tối quay tay tội vl méo khác gì công nhân.",TRUE,TRUE,,
b60b91,2 năm trước,"Hô hào là cty test hàng đầu thế giới nhưng csvc thì tồi tàn bắt nhân viên chịu đựng.Sếp bình thường tỏ ra vui vẻ nhiệt tình nhưng tới lúc review lương sẽ xoi mói cái ko tốt để ép lương, công ty khó khăn thì bày nhiều KPI nhằm muốn đuổi khéo nhân viên để ko phải bồi thường.Đám PM nhiều như nấm toàn bể project nhờ sống lâu lên lão làng nên nhảy qua project khác làm PM mà kiến thức méo bằng Lead lâu năm, dựa vào quan hệ, chiêu trò và xạo lol với lính trẻ là giỏi, mục đích là muốn lính làm nhiều lương thấp thì lương PM nó mới cao chứ.Ai làm 1 thời gian thử xem anh nói có đúng ko, khuyên các em tối đa 2 năm thì nhảy gấp, ở ngoài nhiều cty chơi đẹp lắm, các em còn gia đình và cuộc sống đừng để nó vắt kiệt tuổi trẻ rồi hối hận, anh đây nhận thức kịp thời nhảy cty khác việc nhẹ lương cao, ăn chơi phủ phê còn mấy thằng đồng nghiệp cũ trung thành ở lại nhìn đần đụt, ngày cày cuốc tối quay tay tội vl méo khác gì công nhân.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"hô hào là công ty test hàng đầu thế giới nhưng csvc thì tồi tàn bắt nhân viên chịu đựng. sếp bình thường tỏ ra vui vẻ nhiệt tình nhưng tới lúc review lương sẽ i mói cái không tốt để ép lương, công ty khó khăn thì bày nhiều kpi nhằm muốn đuổi khéo nhân viên để không phải bồi thường. đám pm nhiều như nấm toàn bể project nhờ sống lâu lên lão làng nên nhảy qua project khác làm pm mà kiến thức méo bằng lead lâu năm, dựa vào quan hệ, chiêu trò và xạo lol với lính trẻ là giỏi, mục đích là muốn lính làm nhiều lương thấp thì lương pm nó mới cao chứ. ai làm 1 thời gian thử xem anh nói có đúng không, khuyên các em tối đa 2 năm thì nhảy gấp, ở ngoài nhiều công ty chơi đẹp lắm, các em còn gia đình và cuộc sống đừng để nó vắt kiệt tuổi trẻ rồi hối hận, anh đây nhận thức kịp thời nhảy công ty khác việc nhẹ lương cao, ăn chơi phủ phê còn mấy thằng đồng nghiệp cũ trung thành ở lại nhìn đần đụt, ngày cày cuốc tối quay tay tội vl méo khác gì công nhân.",TRUE,TRUE,,
fd2933,4 năm trước,Trợ cấp có đóng bhxh đéo đâu mà tụi nó nói trợ cấp thực tập 1 củ 9 đến tránh đóng bhxh. Ép người vcl ra mn né gấp nha kẻo bị nó ép lương,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,trợ cấp có đóng bhxh đéo đâu mà tụi nó nói trợ cấp thực tập 1 củ 9 đến tránh đóng bhxh. ép người vcl ra mọi người né gấp nha kẻo bị nó ép lương,TRUE,TRUE,,
8594a6,4 năm trước,Cho em hỏi fresher tester bên này lương cỡ bao nhiêu vậy ạ ? Em cảm ơn,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,cho em hỏi fresher tester bên này lương cỡ bao nhiêu vậy ạ ? em cảm ơn,FALSE,FALSE,,
b3a347,4 năm trước,"Đi pv gặp ngay thằng lồ ..n thích soi mói. Định kiến về các project của ứng viên, như kiểu phải có trung tâm dạy thì mới làm đc proj, nó nói đi nói lại chục lần vấn đề này. Tay đeo nhẫn cưới r mà còn trẻ trâu vcl.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"đi phỏng vấn gặp ngay thằng lồ . n thích soi mói. định kiến về các project của ứng viên, như kiểu phải có trung tâm dạy thì mới làm được proj, nó nói đi nói lại chục lần vấn đề này. tay đeo nhẫn cưới r mà còn trẻ trâu vcl.",TRUE,TRUE,,
62599,5 năm trước,"Sau khi làm bài test thấy rất ok xong công ty gửi cho cái mail thông báo chưa phù hợp vị trí tuyển dụng, trước đó đăng bài thì tuyển nguyện vọng các kiểu, xin cho hỏi mấy anh chị làm vậy có thấy lương tâm mình cắn rứt vì làm mất thời gian của người khác không, chưa tính nhiều bạn ở xa chạy qua, nếu xác định tuyển biết tiếng nhật N mấy thì nói mẹ ra luôn đi, tuyển nhiều nguyện vọng các kiểu haizzzzzzzzz",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"sau khi làm bài test thấy rất ok ng công ty gửi cho cái mail thông báo chưa phù hợp vị trí tuyển dụng, trước đó đăng bài thì tuyển nguyện vọng các kiểu, xin cho hỏi mấy anh chị làm vậy có thấy lương tâm mình cắn rứt vì làm mất thời gian của người khác không, chưa tính nhiều bạn ở xa chạy qua, nếu xác định tuyển biết tiếng nhật n mấy thì nói mẹ ra luôn đi, tuyển nhiều nguyện vọng các kiểu haiz",TRUE,TRUE,,
31f37f,5 năm trước,"Công ty này có những benefit rất hấp dẫn nha mọi người : thưởng project ~50$/quý, team building 500k/năm, free mì gói cafe, OT bao phần cơm trưa ... mấy chỗ khác công nhân làm éo gì có những thứ đó :)Tuy cơ sở vật chất kém, lương thấp hơn mặt bằng chung 5-10m nhưng cái quan trọng là môi trường và người lãnh đạo - họ vẫn luôn truyền cảm hứng với nhân viên rằng hãy nổ lực mà cống hiến chứ đừng làm việc vì tiền.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"công ty này có những benefit rất hấp dẫn nha mọi người thưởng project 50 quý, team building 500k năm, free mì gói cafe, OT bao phần cơm trưa . mấy chỗ khác công nhân làm éo gì có những thứ đó tuy cơ sở vật chất kém, lương thấp hơn mặt bằng chung 5 10m nhưng cái quan trọng là môi trường và người lãnh đạo họ vẫn luôn truyền cảm hứng với nhân viên rằng hãy nổ lực mà cống hiến chứ đừng làm việc vì tiền.",TRUE,TRUE,,
46c6fb,5 năm trước,Công ty hiện tại đã thay đổi và chế độ đã tốt hơn nhiều rồi các bạn nhé! đừng vì những cmt của 1 số bạn bên dưới (có thể do bức xúc vấn đề cá nhân) mà làm ảnh hưởng đến sự lựa chọn của các bạn! Welcome to logigear :D,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,công ty hiện tại đã thay đổi và chế độ đã tốt hơn nhiều rồi các bạn nhé! đừng vì những cmt của 1 số bạn bên dưới có thể do bức xúc vấn đề cá nhân mà làm ảnh hưởng đến sự lựa chọn của các bạn! welcome to logigear,TRUE,TRUE,,
3875a6,6 năm trước,"Công ty lương trung bình, max chia bè chia phái, PM ngoài test ra thì éo biết cái gì khác mà tối ngày ảo tưởng, không biết nịnh nọt thì suốt đời làm culi trong này Các em sinh viên mới trường còn ngây thơ thì vào đây có vẻ hợp :))",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"công ty lương trung bình, max chia bè chia phái, pm ngoài test ra thì éo biết cái gì khác mà tối ngày ảo tưởng, không biết nịnh nọt thì suốt đời làm culi trong này các em sinh viên mới trường còn ngây thơ thì vào đây có vẻ hợp",TRUE,TRUE,,
5b7e7d,6 năm trước,ai giỏi đi bằng đầu gối thì vào,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,ai giỏi đi bằng đầu gối thì vào,TRUE,FALSE,X,TRUE
c39df2,6 năm trước,"Nếu vào cty này thì xác định là lấy kn là chủ yếu nha mn, lấy kn thôi. Process cv thì cũng ok có khuôn khổ (tùy prj).Nhưng khâu promotion thì ép nv phải học theo 1 số tool yêu cầu thì mới cho PR, ko thôi sẽ bị đè Promotion.Process SDLC chưa đc rõ ràng hoặc có khi ko áp dụng đc j (tùy prj).Cty thì bao sạch nha, lao công quét và lau liên tục trong lúc làm việc lẫn meeting luôn, bao viêm mũi họng luôn.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"nếu vào công ty này thì xác định là lấy kn là chủ yếu nha mọi người, lấy kn thôi. process cv thì cũng ok có khuôn khổ tùy prj . nhưng khâu promotion thì ép nhân viên phải học theo 1 số tool yêu cầu thì mới cho pr, không thôi sẽ bị đè promotion. process sdlc chưa được rõ ràng hoặc có khi không áp dụng được gì tùy prj . công ty thì bao sạch nha, lao công quét và lau liên tục trong lúc làm việc lẫn meeting luôn, bao viêm mũi họng luôn.",TRUE,TRUE,,
9410a3,6 năm trước,Lúc trước nghe nói công ty này qui trình test nổi tiếng lắm mà?,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,lúc trước nghe nói công ty này qui trình test nổi tiếng lắm mà?,FALSE,FALSE,,
46863a,6 năm trước,"Công ty như cứt, thời mới ra trường còn thấy nó hoành tráng vl, giờ đi làm cty khác ngon gấp mấy chục lần chỗ shit này, khinh bỉ vl =)), test trên tool tự phát triển, code C++ lương 5tr tháng (năm 2014), rẻ bèo =)), cùi đéo tả được",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"công ty như cứt, thời mới ra trường còn thấy nó hoành tráng vl, giờ đi làm công ty khác ngon gấp mấy chục lần chỗ shit này, khinh bỉ vl , test trên tool tự phát triển, code c lương 5tr tháng năm 2014 , rẻ bèo , cùi đéo tả được",TRUE,TRUE,,
d993a8,6 năm trước,"cty pv chảnh, phỏng vấn 2-3 vòng làm như quan trọng,",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"công ty phỏng vấn chảnh, phỏng vấn 2 3 vòng làm như quan trọng,",TRUE,TRUE,,
9763ed,7 năm trước,"Công ty này phe phái, bợ đít bọn leader hay bọn PM thì lên cấp, ko thì nó đì. PM nghe thì oách chữ PM nhưng chỉ bit mỗi test chứ chả bit gì về SDLC, business, dev code còn ko bit mà cứ ảo tưởng tới mức hoang tưởng. Trình PM ra ngoài pv chắc chỉ = Sr QC.",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"công ty này phe phái, bợ đít bọn leader hay bọn pm thì lên cấp, không thì nó đì. pm nghe thì oách chữ pm nhưng chỉ bit mỗi test chứ chả bit gì về sdlc, business, dev code còn không bit mà cứ ảo tưởng tới mức hoang tưởng. trình pm ra ngoài phỏng vấn chắc chỉ sr qc.",TRUE,TRUE,,
db4a27,7 năm trước,"Sếp rất nhiệt tình, nhân viên được quan tâm hết mứcProcess làm việc chuyên nghiệp, luôn theo xu thếCác lớp training nhiều lĩnh vực: English, tester, technical, soft skill,...ít OTKPI khá mơ hồ, đánh giá theo cảm quan là chínhLương chưa thực sự tốtOT được hộp cơm buổi tối, không có lương",LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,"sếp rất nhiệt tình, nhân viên được quan tâm hết mứcprocess làm việc chuyên nghiệp, luôn theo xu thếcác lớp training nhiều lĩnh vực english, tester, technical, soft skill,. ít otkpi khá mơ hồ, đánh giá theo cảm quan là chínhlương chưa thực sự tốtot được hộp cơm buổi tối, không có lương",TRUE,TRUE,,
f2e500,7 năm trước,Công ty này chỉ đóng bảo hiểm theo lương căn bản nha anh em.,LogiGear Vietnam,outsource,301-500,1 Phan Xich Long Phu Nhuan Ho Chi Minh,công ty này chỉ đóng bảo hiểm theo lương căn bản nha anh em.,TRUE,TRUE,,
638f38,1 năm trước,"dự án có sẵn, công nghệ update ko bằng con người ta, cũng gọi là tạm ổn, được cái không có OT, lương trung bình cộng, tăng chậm, dành cho ai cần ổn định",AES Technologies,product,1/1/1950 0:00,"BCons Tower, 4A/167A Duong D1, P.25, Q.Binh Thanh Binh Thanh Ho Chi Minh","dự án có sẵn, công nghệ update không bằng con người ta, cũng gọi là tạm ổn, được cái không có OT, lương trung bình cộng, tăng chậm, dành cho ai cần ổn định",TRUE,TRUE,,
