reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
e397eb,6 năm trước,Phong Vũ,product,51-150,198 Nguyen Thi Minh Khai District 3 Ho Chi Minh,1 từ thôi không có gì để nói cả. muốn biết thì vào sẽ rõ,FALSE,TRUE,X,FALSE
e5aa6e,7 năm trước,Phong Vũ,product,51-150,198 Nguyen Thi Minh Khai District 3 Ho Chi Minh,"n*** viên công ty vui vẻ, giúp đỡ lẫn nhau, tinh thần trách nhiệm làm việc caokhông có OT, làm tới 6h chiều thì nghỉ. công ty quy mô còn nhỏcông ty no OT, làm xong thì về và không có gì làm để ở lại",TRUE,TRUE,,
1b132b,1 ngày trước,TGL Solutions,,,,"đù, giờ còn nghe nói đang có ông dev kia báo xin nghỉ trước 45 ngày mà các leader hay c e o ép để dễ áp lực bỏ nghỉ sớm hơn cả thời gian báo trước luôn. vừa vào thử mà hơi rén, để coi ông này sao, cỡ tầm sớm không thấy ổng là hiểu.. thử tạm thôi rồi kiếm chỗ khác",TRUE,TRUE,,
934749,1 tuần trước,TGL Solutions,,,,"h** trước có phỏng vấn bên này ở hcm q2 t*** não, ông pm 98 ổng còn không rõ dự án ổng làm về cái gì nữa. lead 2k1 kiểu làm lâu năm r lên lead luôn, thấy toàn tuyển intern fresher chứ không có nhiều junior thực sự giỏi. b** vệ tòa nhà thì cợt nhả với khách, giữ xe 8k trời ơi tưởng vp q1 không đó",TRUE,TRUE,,
e05e8c,1 năm trước,TGL Solutions,,,,mọi người cho e xin ít review vị trí tester ở công ty này chi nhánh đà nẵng với ạ.,FALSE,FALSE,,
a10190,1 năm trước,TGL Solutions,,,,"công ty được cái đồng nghiệp tốt. ngoài ra: - không có quy trình làm việc đoàng hoàng. - dự án nhỏ, công nghệ cũ. - ít người thực sự giỏi (vẫn có nhưng hiếm). - không học hỏi được gì nhiều. - lương trung bình. - đặc biệt dàn manager luôn nói ""đơn giản"" nhưng hỏi giải pháp thì không biết?.",TRUE,TRUE,,
dddbe4,1 năm trước,TGL Solutions,,,,"mình thấy nhân sự công ty khá trẻ. ceo như là sinh năm 95, còn trưởng bộ phận fe với bộ phận .net là 2 người sinh năm 98. không biết tình hình công ty như thế nào",FALSE,TRUE,X,FALSE
e98761,1 năm trước,TGL Solutions,,,,đuổi ziệc một cách tàm xàm ba láp hà,FALSE,FALSE,,
e22355,1 năm trước,TGL Solutions,,,,"lương, thưởng oke, thích cái rõ ràng minh bạch.",TRUE,TRUE,,
b309fa,1 năm trước,TGL Solutions,,,,"công ty trẻ, mọi người giúp đỡ nhau nhiệt tình, vui vẻ, không có drama hay bất cứ toxic gì.",TRUE,TRUE,,
a5c78a,1 năm trước,TGL Solutions,,,,mọi người cho em xin ít review ạ. có nên làm fresher ở đây không ạ.,FALSE,FALSE,,
392984,1 năm trước,TGL Solutions,,,,"công ty trẻ khá ổn, nhân lực trẻ, mọi người khá hoà đồng.nhưng tự nhiên đẻ ra cái general manager tên đạ* ngáo hết thuốc chữa, lạm quyền, lộng hành sai nhân viên đi mua đồ ăn sáng, mua đồ dùng cá nhân. nếu có một điếm sáng nào trong nhân cách thì đó là atsm một cách vcl. mang tiếng gm cái đéo gì cũng không biết, hỏi mấy câu ngáo như lũ học sinh chưa tốt nghiệp mẫu giáo. có mấy cái dự án ai ngu như con chim lợn mà thần thành như kiểu nó sắp thay đổi nhận thức văn minh của loài người vậy.",TRUE,TRUE,,
5039c4,1 năm trước,TGL Solutions,,,,"môi trường tốt cho fresher hoặc interncòn trình độ junior trở lên thì lương hơi thấp.ở đây tốt nhất là đồng nghiệp, thân thiện, chỉ bảo tận tìnhsếp thì hơi cực đoan, bo thì là em ruột của sếp nên cũng thừa hưởng một chút cái cực đoan như vậy. n*** viên góp ý thì nên cầu thị lắng nghe, chứ mà cứ tìm lỹ lẽ phản bác thì ai mà thèm nói nữa",TRUE,TRUE,,
b6df1a,1 năm trước,TGL Solutions,,,,"công ty làm outsource cho japan nên kiểu như hơi đòi hỏi tỉ mĩ. t**** intern và fresher thì nhiều chứ chưa gọi là có junior, senior giỏi. mục đích là tìm nhân công giá rẻ nhưng phải làm khối lượng nặng. về mặt nâng cao trình độ chuyên môn thì chưa chú tâm, đa phần là đầu tư vào nhưng sự kiện ngoài lề. vì vậy các bạn nhân sự hay bo rất có tiếng nói. một điều phản ánh rõ ràng nữa là dàn manager không có trình độ chuyên môn, và có một trường hợp mình thấy kiểu như 1 tuyển trúng 1 tester về làm quản lý (trừ một số người họ thật sự giỏi - nhưng chỉ 1-2 người thôi). một vài điều chia sẻ để các bạn trẻ thật sự muốn vào đây làm việc, nêu các bạn thực tập hay trải nghiệm thì oke, còn long time thì không ổn .",TRUE,TRUE,,
f454f3,1 năm trước,TGL Solutions,,,,nội dung review đã bị ẩn vì vi phạm điều khoản sử dụng!,FALSE,FALSE,,
637230,1 năm trước,TGL Solutions,,,,"công ty thấy ăn rồi nói tgl là t**** báo - giải thích - luận bàn. mà vô làm thì thấy mỗi thông báo. phỏng vấn thì kêu được phép wfh 5 ngày / tháng. vào làm thì thông báo : bỏ wfh, lý do mọi người tự suy nghĩ,... và nhiều chuyện khác ( đậm đà chất tư bản). rồi còn kiểu mấy ông pm, mồm thì lúc nào cũng kêu dễ, mà hỏi giải pháp thì không nói . đọc code không hiểu chửi dev ngu. nói chung mấy ổng pm đều chả có kinh nghiệm gì, có ông còn chả biết ngôn ngữ c# luôn ấy, trong khi dự án dùng c#. chả hiểu sao lên được pm.",TRUE,TRUE,,
2d2a5a,1 ngày trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"mình là sinh viên năm cuối có thực tập tại đây được vài tháng. môi trường công ty mình thấy rất oke, đồng nghiệp vui vẻ, pm, po đều rất tốt và học được nhiều nhưng để tiến xa thì khó tại cto rất chán. khi pm đề xuất tăng lương cho mình thì ông ý bảo luôn là tuyển về chỉ để làm dự án, không làm lâu dài :v. nhma đối với các bạn thực tập sinh thì đây là môi trường tốt vì bạn phải làm khá nhiều. ncl để trải nghiệm thì ổn chứ để lâu dài thì méo, mình thấy lương các anh chị quanh mình cũng đều không cao nên người ra người vào nhiều.",TRUE,TRUE,,
4070bf,2 tháng trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"l** d**** t**** h** công ty này bị vợ bỏ nên từ đấy thù đời hay sao ấy, họp thì toàn chửi bậy. lương thì ghi một đằng trả một nẻo, nói chung là rất láo, lừa nhân viên, lừa khách hàng.",TRUE,TRUE,,
bbe4c2,11 tháng trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"phần mềm đã cũ kỹ lỗi thời, khách mua mới hầu như không có, khách gia hạn rất ít. tính cách thèng ceo t**** hoá rất ối dời ơi, cứ thử vào làm thì biết.",TRUE,TRUE,,
dfeed1,11 tháng trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"ceo làm viêc cảm tính, chuyên quyền, tự tin thái quá, không thể mong đợi thưởng tết quà tết gì cả, không thấy thưởng chỉ thấy phạt, jd ghi lương một đằng, offer lương một nẻo",TRUE,TRUE,,
b86941,2 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"range lương công ty này thế nào đấy nhỉ các bác? e sắp phỏng vấn công ty này rồi, role dev",FALSE,FALSE,,
35e563,4 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,p*** mem ezcloud do ai lam nhi. lom vc,FALSE,TRUE,X,FALSE
ccfd8a,4 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,san pham roi loan cha ra dau vao dau. toi loi toi loi,FALSE,FALSE,,
35546d,4 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,photocoppy làn lo phuong lo,FALSE,FALSE,,
86226a,4 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,đúng như tên gọi ezcloud toan cau các bạn ạ,FALSE,FALSE,,
95d369,4 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,t*** nào phần mềm lỗi không ra gì,FALSE,FALSE,,
bacd31,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"đường đường là ceo kiêm founder của công ty mà khi khách hàng phản hồi về sản phẩm và dịch vụ thì lại chặn zalo khách hàng. còn ông t**** thì nào là thạc sỹ rồi giám đốc sản phẩm rồi co founder thì cũng chặn nốt zalo của khách. làm ăn gì kỳ lạ vậy mấy cha, lần này người ta khởi kiện thì chuẩn bị đi hầu toà kìa. đúng là ác lai ác báo, sống sai thì không bao giờ được lộc mà.",FALSE,FALSE,,
4af525,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"max sida, né gấp kẻo hối hận. công ty như c,",TRUE,TRUE,,
f87ab6,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,ezcloud đang dính 1 phốt cực to với m*** t**** s**. lấy nửa tỷ của người ta nhưng cung cấp dịch vụ và phần mềm không thể sử dụng được. hơn nữa lại còn block zalo account. vote 1 sao để đừng ai apply vào công ty lởm này kẻo hứng cứt.,FALSE,FALSE,,
24966c,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,mình thấy code lung tung thấy mấy ông lead cũng chả control dc hêt mình đã nghi nghi. hóa ra là thế này đây các bạn ạ. nhục thật. ***,TRUE,TRUE,,
cde22e,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"xin chào mọi người, mình rất ít khi vào trang này để xem review vì chắc đến 70% nó sẽ không đúng với thực tế.mình công nhận là ezcloud còn nhiều vấn đề khiến các bạn bức xúc, và mình cũng đồng tình với việc các bạn lên tiếng bày tỏ quan điểm của bản thân mình về tập thể hay 1 cá nhân nào đó.nhưng, các bạn là những người trẻ có học thức. hãy hành xử đàng h****, đừng lấy tên người khác để đạt mục đích cá nhân, dù là mục đích tốt hay xấu.rất bất ngờ khi thấy tên mình có ở đây, mình chỉ mong các bạn hãy cư xử cho p** hợp với danh dự của bản thânt*** á*",TRUE,FALSE,X,FALSE
4fc2e3,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,làm ở đây thì xác định mất không với lũ ceo nhé. chạy ngay đi. đéo tin mồm thằng nào cả.,TRUE,TRUE,,
a04b3f,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"sếp khá tốt tính và cũng khá kỹ tính. mới tiếp xúc thấy thân thiện. làm lâu dần để ý và nghe ngóng thì mới biết công ty này bao năm qua cũng chỉ dừng ở tầm này, ra là vì công ty kiểu chế độ 1 ceo duy nhất, tất cả tiền về túi sếp. làm app ngách app chợ, mod game, app to app nhỏ chung chung chỉ làm ra tiền còn việc văn hoá thì siêu bullshit. leader thì chuyên môn kém. n*** viên lại hay thích cà khịa và choi choi muốn làm lead.nói chung tầm các bạn có chí hướng và hoài bão thì đừng nên vào. vì các bạn cuối cùng chỉ dừng lại là 1 thằng coder bình thường mà thô***n đường sự nghiệp nó đi lên không chỉ bằng chuyên môn, mà ở đó phải học hỏi được nhiều cái, nếu thấy không có gì học thì nên ra đi hoặc đừng vào",TRUE,TRUE,,
91e3f6,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"hình ảnh, quảng cáo đẹp kinh nhưng cái chất bên trong 2 từ: quá tởm",FALSE,FALSE,,
fc18ba,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"công ty từ lúc có 2 b** l** p***** và p***** l** về thì công ty như h* mọc thêm cánh, tiếc là có tận 2 bác về nhưng công ty chỉ mọc thêm được có 1 cánh. cho nên là bay không được mà chạy cũng không xong. trước khi 2 bác về công ty vẫn tốt 2 bác về đốt cả công ty. chúc những người a** em thiện lành sớm tìm được bến đỗ mới. chứ ở công ty mà kiểu làm sấp mặt không chắc cuối tháng nhận được lương hay không thì thôi xin “ làm người xa lạ”",TRUE,TRUE,,
a432cb,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"lúc mới đầu thì công ty cũng được lắm, văn phòng đẹp, chế độ cũng ok, đồng nghiệp trong team với leader đáng yêu. sau này kiểu hết tiền thì bắt đầu lởm. đặc biệt từ lúc 2 bà bác về, với công nhận là các sếp bạc lắm luôn, không có chút tình cảm nào.",TRUE,TRUE,,
478829,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"công ty hòa đồg. nhiều ng trẻ, vui vẻ. ngôn ngữ lập trình đa dạng, nhiều người giỏi. code sạch đẹp, không có bug. công ty có ban công cafe view lotte. một nơi tuyệt vời để làm việk",TRUE,TRUE,,
2c5d8e,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,công ti tuyệt vời nhất vn môi trường trẻ nhiều cơ hội thăng tiến review lương 2 lần / năm mỗi lần tăng ít nhất 2 triệu. sản phẩm tốt.,TRUE,TRUE,,
5ae511,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,da nghj. cong tj thik hop cho tre trau va bon lanh dao dau dat oc cut. van hoa do loi. mat thoi gian. không nen vao,TRUE,TRUE,,
36e414,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,đã nghỉ rất lâu vì thấy công ty này công có triển vọng phát triển. không học hỏi được gì nhiều. nay lướt qua thấy công ty vẫn nhiều drama nhỉ. công ty vẫn chưa sập thì chắc còn nhiều drama lắm đấy. anh em nên né công ty này,TRUE,TRUE,,
8d0728,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"sếp tối muộn 9, 10h nhắn tin bắt nhân viên làm việc. n*** viên bảo lên giường rồi thì con mụ p***** là quản lý vào xàm lozz kêu có ngày mất việc. p**** cách quản lý đ gì vậy?",TRUE,TRUE,,
465538,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,"t* ngày vô công ty, mình đổi thành họ h** luôn. h** về tương lai, h** về một ngày được chia cổ phần,... nhưng toang rồi, h** vẫn chỉ là h** thôi. công ty toàn thằng lãnh đạo tuổi t***. t*** ở đây là thân ai nấy lo, nhân viên à, mặc mịa chúng mày. giờ cũng toang rồi thì còn lưu luyến gì, thằng nào bằng cấp nhiều nhất công ty lại là thằng ngu nhất công ty. nói đến đây anh em cũng biết là thằng nào rồi nhỉ. dm nó, hứa voi hứa vượn rồi qua cầu rút ván. good bye ezlol",TRUE,TRUE,,
4113aa,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,làm bao nhiêu cống hiến bao nhiêu đến bjo tôi mới nhận ra được vấn đề. khi các ceo cần bạn thì họ nói tren troi dưới biển nhưng đến khi đủ lực để sống rồi họ sẵn sàng coi bạn như 1 thằng quèn. đuổi hoặc tìm mọi cách ép phải nghỉ. còn các khách hàng đã có giờ là của mấy ông khai thác. nói thật sống kiểu này đúng là không có tý đạo đức nào cả. mấy bạn sinh viên mới ra trường ảo tưởng các ông lắm nhưng xin lỗi các bạn đã bị lợi dụng rồi. googbye ez cờ lờ ao.,TRUE,TRUE,,
