reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,is_review_gpt-5,is_review_gpt-120b,human_verified
f814e7,5 năm trước,"các bạn đang muốn apply vào da thì từ bỏ đi nhé. lương cực kỳ thấp, hr mất dạy deal lương chính thức bớt của ứng viên 200k không được full. vào làm càng ngày muốn trầm cảm, uể oải rất rất chán. cv cứ lập đi lâp lại không có thay đổi không có đổi mới. đã vậy có người làm tận 3 năm đ*** nghiệp ít nói, khó gần nhạt nhẽo mặt mày buồn buồn. đ*** nghiệp tù tù ù lì y chang tính chất cv vậy",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
be229a,5 năm trước,bác nào có thể cho em hỏi về mức lương cho fresher ở đây khoảng tầm bao nhiêu không ạ.,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
45fa6e,5 năm trước,"bạn nào thích ôn luyện lại kiến thức vế php thuần, về web thì có thể apply vào để phỏng vấn. sẽ được hỏi 1 list câu hỏi full kín 3 trang a4 với các câu hỏi từ dễ đến khó. đừng quan tâm đến ông trẻ đeo kính vì khi bạn không trả lời được / trả lời sai sẽ nhận lại một cái cười khinh bỉ . còn về lương là dựa theo số năm kinh nghiệm nhé, có range lương rồi nên đừng expect cao quá.chúc các bạn may mắn",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,FALSE,X
d5a219,5 năm trước,"có anh chị nào làm da/bi ở công ti này rồi thì cho em xin ít review được không ạ, em định xin intern vào mảng này nhưng em thấy jd chỉ bảo là ngồi lọc cmt trên mạng xã hội thôi em phân vân quá, em cảm ơn anh chị nhiều ạ.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
43377c,5 năm trước,"mới đi phỏng vấn về. đọc review của anh em nên cũng hơi đắn đo mà thấy bé gì tuyển dụng nói chuyện qua điện thoại cũng lịch sự đến thử xem sao. v** phòng đẹp, phỏng vấn với hai ông tech lead cũng ngắn gọn, rõ ràng vấn đề. v** phòng đẹp, cảm giác ổn. đang chờ kết quả phỏng vấn xem sao. cũng thấy hứng thú.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
b6829c,5 năm trước,"phỏng vấn ngu, hỏi vớ vẩn tồi tự nâng bi, tự sướng... trưởng bộ phận it, leader trình độ thấp... thái độ phỏng vấn rất thiếu chuyên nghiệp, lên mặt dạy đời ứng viên. nói chung bộ phận it công ty này khá chán, không phải môi trường lý tưởng để làm việc.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
0f871b,5 năm trước,"2 thằng ôn con bên php phỏng vấn ngu đéo chịu được. bố mày đi kiếm việc chứ đéo phải đi xin đâu mà hỏi như hỏi cung, rồi trả lời sai hay không đúng ý bọn mày thì lại nhếch mép bĩu môi lên mới vãi lz. thằng trẻ thì chắc ra trường được 5 năm là cùng, thằng già thì gầy, 2 thằng đều đeo kính, thằng đấm thằng xoa.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,FALSE,X
2a0a8d,6 năm trước,"không nên vào nếu muốn có tương lao rạng ngời. mình từng vào làm 1 tuần xong bị nói xấu, bêu rếu sau lưng sai sự thật văng ra. môi trường chia phe phái, 2 mặt, political và non kém. cũng may nhờ nó cho nghỉ nên mình qua công ty mới tốt gấp trăm lần và g đã thành manager rồi. tự thấy may mắn vì đã đi sớm.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
f90632,6 năm trước,công ty lam linh vuc gi the a,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
6c559c,6 năm trước,công ty làm lĩnh vực gì thế ạ,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
bf9262,6 năm trước,công ty không nên vào,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
840321,6 năm trước,công ty thích hợp cho những người mới ra trường.,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
92ec08,6 năm trước,"công ty này nhiều phòng nghỉ là nghỉ cả team, làm không thấy có tương lai, phỏng vấn thì cũng có team khó team dễ nhưng lương thì thấp, ở đây đừng bao giờ đóng góp rồi sếp sẽ trân trọng đâu, bất kì ai cũng có thể thay thế được hết, nên các bạn đừng có nghĩ là mình đóng góp sẽ được ghi nhận, công ty nhân sự ra vô liên tục. b** hiểm thì đóng cho mức lương 6 7tr thôi, không đóng full. 1 vài review tốt trong đây là sếp hoặc những người cổ đông ở công ty, cân nhắc khi apply vào công ty này, còn nếu không tin thì thử apply vào rồi tự trải nghiệm",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
df3766,6 năm trước,"rặt 1 lũ xạo ***, công ty dành cho mấy cha nội dưỡng già, vào làm tham quyền cố vị trong khi chả thấy doanh thu tiến triển chút nào vẫn ngồi chình ình ra đó. h*** động loe ngoe, dụ dỗ fresher vào làm cho mấy thằng cha già đì đọt, không phát triển mà càng thụt lùi.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
e0db6d,6 năm trước,"công ty lương thấp so với mặt bằng chung. bảo hiểm không đóng full lương. mới vào offer đã thấp, mỗi lần lên lương thì cực thấp. haiz.... công ty hôm vừa qua tết tới bây giờ thì off rất nhiều, làm ở đây không có chính sách nào để giữ người cả. bên younet digital đã off cả team, nhiều team khác còn còn rải rác vài người, công ty mà off cả team là hiểu rồi hén . mới ra trường thì vào đây làm cũng được (cho công ty bóc lột ), nhưng có 1 năm kinh nghiệm trở lên thì nên đi làm chổ khác, đảm bảo lương sẽ cao hơn đây nhiều. công việc thì làm không thăng tiến đâu, lên được position cao chút là công ty sẽ làm mình cảm thấy nãn về đủ thứ để mình tự nghỉ rồi tuyển người khác vào với mức lương thấp hơn, hhaha.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
a10342,6 năm trước,"mình đi phỏng vấn bên này. vphong cũng bthuong. không có gi đặc sắc. phỏng vấn vị trí gi thì mình xin không nói. người phỏng vấn mình cũng được, có vẻ làm lâu năm. không có gì ân tượng nhiều với mấy ông đấy. nhưng mà ấn tượng với bạn nữ hr bên đấy. x*** là đầu tiên nhé. lịch sự + nchyen dễ thương, nhiệt tình lắm. không có cố tình ép mình đi phỏng vấn hay gì. tới nơi thì tiếp đón khá kĩ, về cũng hỏi thăm. rì víu cho bạn nhân sự",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
b07d8d,6 năm trước,"đi làm mà được train, tạo cơ hội phát triển và trở thành shareholder. mình thấy có 1 số anh/chị còn được tạo điều kiện làm start-up trong công ty nữa.nói chung là younet là công ty thiên về business, product, start-up rất lớn và do đó, văn hóa đa dạng nên cơ hội, tính cách mấy sếp cũng đa dạng ^.^từ 2018 thì công nghệ yn đã có nhiều hiện đại: áp dụng ai, bigdata vào sản phẩm, áp dụng react/nodejs/angular....",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
8390fa,6 năm trước,"sếp rất gần rủi. là công ty full-cycle product nên hiểu nhiều về sản phẩm, market, sales, marketing nên thích hợp cho các bạn muốn làm start-up. luôn làm khác biệt và tư duy mới lạ là ở younet. nếu so sánh về công ty product thì younet có nhiều cái hay, còn so sánh outsourcing thì lại là một vấn đề khác.",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
4451eb,6 năm trước,mình làm ở đây nhiều năm. mình làm ở đây nhiều năm. do công ty làm sản phẩm nên chọn theo tư chất là chủ yếu nên mới tuyển và đào tạo từ sinh viên mới ra trường để lên senior từ từ. nếu là senior từ bên ngoài thì sẽ phỏng vấn về tư duy nên hơi khác với các phỏng vấn dựa vào kinh nghiệm. khi lên senior trở lên thì nhiều benefit.,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
ce3038,6 năm trước,hình như công ty của anh h** t**** đây. blah blah blah blah blah,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
c46825,6 năm trước,chưa thấy ai phỏng vấn phong cách không chuyên nghiệp như ở đây . vào chặt chém uv như kiểu đi xin bọn manager việc làm í mong các bạn trẻ đam mê đừng tốn time phỏng vấn hahaha,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
0eebe1,6 năm trước,"àm qua ngày không biết khi nào công ty đóng cửa, không thấy 1 cái gì là tương lai, các bạn trẻ đừng dại dột đúc đầu heo vào đây an phận vcl, sếp chỉ lo cho bản thân họ",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
7d1eed,7 năm trước,"làm qua ngày không biết khi nào công ty đóng cửa, không thấy 1 cái gì là tương lai, các bạn trẻ đừng dại dột đúc đầu heo vào đây an phận vcl",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
3037ae,7 năm trước,"công ty luôn tạo điều kiện học hỏi và phát triển cho nhân viên. v** phòng thoáng, đẹp. có nhiều hoạt động nội bộ hấp dẫn vui tươi và có đầu tư. thời lượng OT hợp lý, nhân viên vẫn cân bằng được công việc và cuộc sống cá nhân. c** trả OT hợp lý theo quy định",YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
793414,7 năm trước,công ty chỉ thích hợp cho những người có gia đình hoặc sinh viên mới ra trường không đòi hỏi gì nhiềucác manager bảo thủ không chịu lắng nghe ý kiến staff. không biết update công nghệ. cũng chẳng có review code gì cả.nói chung không phải là môi trường tốt cho developer phát triển bản thân,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,TRUE,TRUE,
d430be,7 năm trước,ai đã từng phỏng vấn or làm ở đây rồi cho em xin 500đ ý kiến với ạ,YouNet,product,301-500,70 Lu Gia District 11 Ho Chi Minh,FALSE,FALSE,
976a1a,6 tháng trước,công ty gia đình.....................,Công ty TNHH Công Nghệ Giải Pháp Phần Mềm Việt,Product,1/1/1950 0:00,"P.12A1, Tầng 13, Sunrise Building, 90 Trần Thái Tông, Cầu Giấy, Hà Nội",TRUE,TRUE,
653be7,6 tháng trước,"không nên tham gia tránh mất thời gian, vào đây không học hỏi được gì. công ty đã thành lập 12 năm nhưng nhân sự vẫn chưa tới 8 người. quy trình làm việc đổ hết cho test, thì biết môi trường làm việc như thế nào rồi.",Công ty TNHH Công Nghệ Giải Pháp Phần Mềm Việt,Product,1/1/1950 0:00,"P.12A1, Tầng 13, Sunrise Building, 90 Trần Thái Tông, Cầu Giấy, Hà Nội",TRUE,TRUE,
9f82a5,6 tháng trước,"lần đầu tiên trong đời, đi phỏng vấn 1 công ty mang mác là chỉ bán ở thị trường us, có ceo là người v*** n**, nghe thấy tự hào, nhưng mà thái độ và cách tiếp đón người đến phỏng vấn cực kì lạ lùng, thiếu lịch sự và làm tốn thời gian của người khác, văn hóa lạ lùng!",Succulents Box,,,,TRUE,TRUE,
722a0e,2 năm trước,"- công ty gia đình đúng nghĩa nhưng hay re dẻ, dát vàng lên mõm bằng chữ ""us-based"". lươn lẹo trước tiên là kí hđ independence (hđ freelance) với nhân viên chính thức để tiện đuổi ngang mà không cần phải đền bù hđ. t* lúc vào làm cho đến lúc nghỉ, chưa bao giờ được nhìn thấy bảo hiểm sức khoẻ như phía công ty đã hứa ^^ - công ty có 2 brand con là best plant friend và bloom &amp; bowery. apply vào đây làm design xác định ngậm cho bằng hết task của 2-3 brand cùng lúc, chịu thì chịu, không chịu cũng phải chịu. có rất nhiều đầu việc không tên phát sinh trong quá trình làm việc mà không hề được đề cập trước trong quá trình thương lượng hay thử việc. chẳng hạn như việc mua cây, pot cây trước mỗi buổi quay, chụp sản phẩm. vì công ty có vườn tại m* và chỉ bán cho thị trường m*, nên trước ngày quay chụp sản phẩm, nhân sự phải đi rảo mua cây, chậu và về vp ngồi móc đất, đắp sỏi, pot cây. bóc lột, bóc lột và bóc lột, việc mẹ việc con tràn lan đại hải, nhân sự OT không kể ngày đêm, đôi khi OT đến hết cả 2 ngày cuối tuần vẫn không kịp đáp ứng những nhu cầu tham lam từ công ty. tất nhiên là không có lương vì đây là tự nguyện, nhưng không tự nguyện thì không kịp việc lại nhận được thái độ hằn học, mặt xưng mày xỉa, hay thậm chí là những lời chỉ trích nặng nề, sặc mùi thao túng tâm lý từ chị cmo. việc chỉ có tăng lên chứ không có giảm xuống, nhưng lương thì vẫn vậy công ty đôi khi còn yêu cầu nhân viên làm thêm part-time ngoài giờ, nếu bạn từ chối hoặc tỏ ý không đồng tình, chúc mừng, công ty sẽ tính đến kế hoạch đuổi ngang bạn một cách bài bản, có giáo trình như cách họ từng làm với rất nhiều nhân sự khác trước đây. - cmo làm việc thiếu chuyên nghiệp, không có kế hoạch cụ thể, rõ ràng. thồn một đống task và thoái thác hết cho nhân viên mà không có bất cứ một deadline rõ ràng nào. chị giải thích ""là để các bạn sẽ sắp xếp công việc linh hoạt hơn"", nhưng nếu chị hứng lên và đòi một cái task nào đó mà họ chưa prior đến thì chị sẽ quát tháo, đập bàn. nghe nói gần đây chị đỡ hãm hơn nên chỉ trả lại người ta một ánh nhìn sắc lẹm thôi ^^. có những task chị không buồn giao mà yêu cầu nhân sự phải tự biết làm, chị được biết đến với danh ngôn ""em đừng có mà suy nghĩ vớ vẩn là phải có người giao task thì em mới làm, em phải tự biết là sắp tới em có việc gì để mà làm"" chẳng hạn như hiện tại là đầu tháng 12, mặc định là mọi thứ liên quan đến năm mới đã xong thì sẽ tới valentine's của tháng 2, phải tự lên plan chụp concept valentine's, lên contents về valentine's, đã phải có banner valentine &amp; các merch liên quan đến valentine không biết rốt cuộc doanh nghiệp của ai nữa. làm việc vô cùng cảm tính, tư thù cá nhân, ghim nhân sự vì những lý do vớ vẩn, đì đọt người ta lên bờ xuống ruộng, feedback 7749 vòng rồi quay về option 1 ngay phút 92 , nhồi nhét nhiều task hơn, vạch lá tìm sâu hơn và vin vào đó để dễ thao túng tâm lý, khiến ngta nghi ngờ bản thân không đủ năng lực để khi bị đuổi ngang sẽ không làm lớn chuyện. vô ý tứ, vô ý thức, ngồi trong văn phòng kín nhưng thích lướt tiktok, fb reels bật loa ngoài rất to, không cần biết khi đó team nào đang họp hay nhân viên nào đang cố ngủ trưa. - ceo điếm thúi, đùa giỡn vô duyên, eq âm vô cực, hứa thật nhiều, xaolone cũng thật nhiều t***** hay thở ra mấy câu joke đượm mùi gợi đòn, joke nhắm đến ngoại hình, khuyết điểm của nhân viên, ở đây toàn là nhân sự nữ (joke bảo nhân viên up ảnh lên onlyfans, gọi nhân viên là đầu đất..). t*** thao bất tuyệt ra vẻ đạo đức giả ""anh sẽ luôn đảm bảo benefits cho mọi người"", nhưng cũng là anh cắt gần sạch trợ cấp của nhân viên. t*** độ làm việc không hề chuyên nghiệp, không hề tôn trọng nhân viên và đời sống cá nhân của nhân viên. thích họp lúc nào thì họp lúc đấy, họp đến 1h-2h sáng cũng không quan tâm, anh tiện là được ! họp nhiều và bùng họp cũng rất nhiều, set lịch đã đời bùng họp sát giờ là anh, bùng họp mà không báo tiếng nào, để nhân viên chờ cm cũng là anh - công ty max bẩn bựa, xứng đáng bị nhấn chìm trong bãi nước bọt ! xincamon !",Succulents Box,,,,TRUE,TRUE,
